
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value nan; maximum gradient component mag -7.7963e+06
 34 -0.08178  2.20634e+01 | 35 -0.07439 -7.58744e+00 | 36  0.00611  2.20405e+01
 37 -0.09478  1.51518e+00 | 38 -0.01926  1.40815e+01 | 39 -0.07137  1.65722e+01
 40 -0.00082  5.76435e+01 | 41 -0.03990  5.49295e+01 | 42 -0.04111  6.43530e+01
 43 -0.05963  6.25490e+01 | 44 -0.05238  7.06217e+01 | 45 -0.09613  4.89310e+01
 46 -0.07556  4.28662e+01 | 47 -0.32100  3.69405e+00 | 48  0.08097  9.30123e+01
 49 -0.36719  3.24178e+00 | 50 -0.30913  1.21732e-01 | 51 -0.01781  1.79239e+00
 52 -0.32623 -1.46660e+01 | 53 -0.02830 -2.18251e+01 | 54 -0.23360 -9.79489e+00
 55 -0.06349 -1.57119e+01 | 56 -0.03451 -3.53990e+01 | 57 -0.03858 -2.82531e+01
 58 -0.12572 -2.20680e+01 | 59 -0.05325 -2.64252e+01 | 60 -0.04203 -5.06632e+01
 61 -0.15014 -1.28985e+01 | 62 -0.11324 -1.29622e+01 | 63 -0.06481 -1.06900e+01
 64 -0.15813 -4.05494e+00 | 65 -0.12761 -1.17763e+00 | 66 -0.07738 -3.10420e+00
 67  0.01108  4.59729e+00 | 68 -0.23185  1.90327e+00 | 69 -0.23939  9.24400e-01
 70 -0.13792  6.08803e-01 | 71 -0.12985  7.37305e-01 | 72 -0.10958  4.69162e-02
 73 -0.09188  5.32690e-02 | 74 -0.08405  1.58623e-01 | 75 -0.08440  6.28386e-02
 76 -0.08850  3.90381e-02 | 77 -0.56579  3.66119e+01 | 78 -0.09941  1.45936e+01
 79 -0.80070 -5.33818e-01 | 80 -0.19373 -2.43256e+02 | 81 -0.18789  2.40692e+01
 82 -0.66724  4.93210e+00 | 83  0.26611 -6.92775e+00 | 84  0.94807  3.83516e-02
 85  1.90696  4.75487e+01 | 86 -0.85824 -8.26634e-03 | 87 -7.95423  1.73282e-01
 88 42.54734  3.64740e-03 |
88 variables; iteration 720; function evaluation 862; phase 3
Function value 4.5740930e+02; maximum gradient component mag -2.0854e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05848  1.02765e+03 |  2  0.00514  9.53526e-01 |  3  0.00375  5.82997e-01
  4 -0.01131  8.06618e-01 |  5 -0.01036  1.00886e+00 |  6 -0.00974  1.12866e+00
  7 -0.00821  1.46763e+00 |  8 -0.00723  1.66891e+00 |  9 -0.00534  2.08692e+00
 10 -0.00273  2.69466e+00 | 11 -0.00367  2.50124e+00 | 12 -0.00471  2.40197e+00
 13 -0.00478  2.68818e+00 | 14 -0.00046  4.70507e+00 | 15 -0.01319  4.08502e+00
 16 -0.02149  5.15211e+00 | 17 -0.02650  5.49630e+00 | 18 -0.01972  6.11804e+00
 19  0.00291  1.11203e+01 | 20  0.25604  9.52720e+01 | 21 -0.00006  1.27831e+01
 22 -0.00794  1.34838e+01 | 23 -0.01399  1.54284e+01 | 24 -0.02351  1.69241e+01
 25 -0.04855  1.29497e+01 | 26 -0.07544  8.09485e+00 | 27 -0.09725  6.30248e+00
 28 -0.12084  6.06611e+00 | 29 -0.13981  9.51480e+00 | 30 -0.16005  1.00697e+01
 31 -0.16000  1.06291e+01 | 32 -0.10448  2.31363e+01 | 33 -0.04319  5.76102e+01
 34 -0.07391  5.72455e+01 | 35 -0.07487  3.08599e+01 | 36  0.00725  9.39109e+01
 37 -0.08877  4.08362e+01 | 38 -0.01791  5.38184e+01 | 39 -0.06701  1.96759e+01
 40  0.00264  1.93056e+01 | 41 -0.03647  2.73602e+00 | 42 -0.03731 -1.09460e+01
 43 -0.05776 -2.40187e+01 | 44 -0.04898 -3.25272e+01 | 45 -0.09358 -3.00339e+01
 46 -0.07257 -4.67067e+01 | 47 -0.32160 -7.65598e+00 | 48  0.08355 -2.12013e+02
 49 -0.35815 -3.86572e+00 | 50 -0.27762 -6.42581e+00 | 51 -0.01942 -5.48467e+01
 52 -0.29140 -1.43846e+01 | 53 -0.02655 -2.33234e+00 | 54 -0.22148  5.60698e-02
 55 -0.06633  3.09515e+01 | 56 -0.02544  5.28339e+01 | 57 -0.04253  5.50473e+01
 58 -0.10432  2.50107e+01 | 59 -0.06588  3.54944e+01 | 60 -0.02846  4.17603e+01
 61 -0.15327  1.70492e+01 | 62 -0.11715  1.61537e+01 | 63 -0.05740  2.75601e+01
 64 -0.15785  5.90330e+00 | 65 -0.12749  2.36576e+00 | 66 -0.07334 -7.44869e+00
 67  0.01398 -2.43933e+01 | 68 -0.22552 -1.21230e+00 | 69 -0.23442 -9.26269e-02
 70 -0.13536 -3.46575e-01 | 71 -0.12713  6.73821e-01 | 72 -0.10707 -1.61467e-02
 73 -0.08956 -1.67181e-01 | 74 -0.08033  3.48307e-01 | 75 -0.08227 -1.62994e-01
 76 -0.08642 -2.69119e-01 | 77 -0.56769 -2.55939e+02 | 78 -0.09931  1.57370e+01
 79 -0.97105  3.73943e-01 | 80 -0.19369 -2.08537e+03 | 81 -0.20611  1.27875e+01
 82 -0.65997  3.52748e+01 | 83  0.38504 -4.98429e-01 | 84  0.73971  7.25034e-03
 85  1.87213  1.76170e+01 | 86 -0.78715  3.19436e+00 | 87 -7.83961  8.08743e-04
 88 45.17674 -1.10333e-02 |
88 variables; iteration 740; function evaluation 882; phase 3
Function value 4.5560220e+02; maximum gradient component mag 9.9060e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05793  9.90599e+02 |  2  0.00384 -9.92491e-02 |  3  0.00429 -1.71764e-01
  4 -0.01137 -1.50046e-01 |  5 -0.01064 -1.99646e-01 |  6 -0.00982 -2.67461e-01
  7 -0.00859 -2.93126e-01 |  8 -0.00760 -4.29588e-01 |  9 -0.00599 -4.90335e-01
 10 -0.00420 -5.72801e-01 | 11 -0.00387 -1.00415e+00 | 12 -0.00398 -1.50357e+00
 13 -0.00446 -2.03471e+00 | 14 -0.00567 -2.22230e+00 | 15 -0.01309 -2.19579e+00
 16 -0.02170 -1.90092e+00 | 17 -0.02713 -2.55367e+00 | 18 -0.02673 -5.06424e+00
 19  0.00202 -2.50129e+00 | 20  0.26387 -5.75674e+00 | 21 -0.01728 -7.67690e+00
 22 -0.00306 -4.48965e+00 | 23 -0.00709 -3.85172e+00 | 24 -0.04173 -8.68325e+00
 25 -0.05769 -9.32083e+00 | 26 -0.07294 -9.39986e+00 | 27 -0.08783 -7.75458e+00
 28 -0.11314 -6.80323e+00 | 29 -0.14085 -5.66641e+00 | 30 -0.16482 -5.79697e+00
 31 -0.16442 -8.01639e+00 | 32 -0.10020 -9.11838e+00 | 33 -0.03947 -1.22365e+01
 34 -0.09023  4.36678e-01 | 35 -0.05296 -3.73090e-01 | 36 -0.00240  2.38498e+00
 37 -0.07820  9.42912e+00 | 38 -0.02024  1.65408e+01 | 39 -0.06382  2.45876e+01
 40  0.00258  5.54361e+01 | 41 -0.03664  5.40956e+01 | 42 -0.03761  5.95173e+01
 43 -0.05697  5.07220e+01 | 44 -0.04898  5.32270e+01 | 45 -0.09462  3.45214e+01
 46 -0.07283  2.69545e+01 | 47 -0.29088  2.17394e+00 | 48  0.08338  3.76250e+01
 49 -0.36622  1.27427e+00 | 50 -0.26714  1.51669e+00 | 51 -0.03039  1.15704e+01
 52 -0.17778  9.60731e-01 | 53 -0.04681  8.02161e+00 | 54 -0.18260  1.65314e+00
 55 -0.07046  3.68348e+00 | 56 -0.01878  1.13022e+01 | 57 -0.05461  9.30444e+00
 58 -0.09180  1.06566e+01 | 59 -0.06653  1.83916e+01 | 60 -0.02811  2.73472e+01
 61 -0.16316  9.59249e+00 | 62 -0.10428  1.34788e+01 | 63 -0.06320  1.72797e+01
 64 -0.15351  6.08609e+00 | 65 -0.12850  7.43183e+00 | 66 -0.06659  9.96776e+00
 67  0.01217  1.83876e+01 | 68 -0.23032  2.91875e+00 | 69 -0.23343  1.28589e+00
 70 -0.13001  1.16231e+00 | 71 -0.12908  6.30306e-01 | 72 -0.10616  4.82306e-02
 73 -0.08847 -4.37422e-02 | 74 -0.08124  1.18977e-02 | 75 -0.08141 -2.92902e-02
 76 -0.08516 -3.54359e-02 | 77 -0.56640  3.37484e+01 | 78 -0.09806  3.93925e+01
 79 -1.17148  3.29742e-01 | 80 -0.19315  5.50133e+02 | 81 -0.22589  1.11707e+01
 82 -0.65040 -8.96881e+00 | 83  0.38464 -4.55703e+00 | 84  0.70410  6.26502e-03
 85  1.87345  1.49609e+01 | 86 -0.80911  1.47458e-01 | 87 -7.74196  1.34820e-03
 88 48.32824  2.59385e-03 |
88 variables; iteration 760; function evaluation 903; phase 3
Function value 4.5534438e+02; maximum gradient component mag -5.7694e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05820 -5.76939e+02 |  2  0.00383 -1.77845e-01 |  3  0.00434 -2.47153e-01
  4 -0.01139 -2.46663e-01 |  5 -0.01062 -3.01236e-01 |  6 -0.00972 -3.71337e-01
  7 -0.00868 -4.60863e-01 |  8 -0.00740 -5.58459e-01 |  9 -0.00584 -6.63063e-01
 10 -0.00422 -8.25993e-01 | 11 -0.00343 -1.20669e+00 | 12 -0.00318 -1.69013e+00
 13 -0.00355 -2.27250e+00 | 14 -0.00308 -2.21279e+00 | 15 -0.01167 -2.46144e+00
 16 -0.02221 -2.64734e+00 | 17 -0.02621 -3.02582e+00 | 18 -0.02236 -4.92157e+00
 19  0.00131 -3.69687e+00 | 20  0.25967 -1.18285e+01 | 21 -0.00113 -5.98835e+00
 22 -0.02524 -9.49776e+00 | 23 -0.01250 -5.82464e+00 | 24 -0.02216 -5.11578e+00
 25 -0.04603 -6.53964e+00 | 26 -0.06954 -7.76145e+00 | 27 -0.09256 -7.73652e+00
 28 -0.12117 -7.54313e+00 | 29 -0.14597 -5.03775e+00 | 30 -0.16814 -4.11190e+00
 31 -0.16534 -5.25916e+00 | 32 -0.09919 -9.42019e+00 | 33 -0.04235 -2.46164e+01
 34 -0.08798 -1.01368e+01 | 35 -0.05636 -2.02211e+01 | 36 -0.00097 -2.85191e+01
 37 -0.08301 -1.55007e+01 | 38 -0.01914 -2.54457e+01 | 39 -0.06537 -1.72499e+01
 40  0.00244 -3.79312e+01 | 41 -0.03835 -2.39174e+01 | 42 -0.03757 -1.98665e+01
 43 -0.05852 -1.97771e+01 | 44 -0.04916 -1.78764e+01 | 45 -0.09656 -9.18730e+00
 46 -0.07350 -6.26741e+00 | 47 -0.28236 -5.63543e-01 | 48  0.08197  9.73781e+00
 49 -0.36901  8.28226e-01 | 50 -0.26351  1.68438e+00 | 51 -0.03416  1.64255e+01
 52 -0.16457  4.24922e+00 | 53 -0.05235  1.07863e+01 | 54 -0.17865  2.73614e+00
 55 -0.07035  4.32843e+00 | 56 -0.02040  8.20307e+00 | 57 -0.05575  4.36420e+00
 58 -0.09197  5.16925e+00 | 59 -0.06756  6.30902e+00 | 60 -0.02949  8.32548e+00
 61 -0.16486  3.22079e+00 | 62 -0.10341  3.38336e+00 | 63 -0.06574  4.40025e+00
 64 -0.15182  2.04831e+00 | 65 -0.13118  1.67105e+00 | 66 -0.06555  1.94842e+00
 67  0.01026  5.77916e+00 | 68 -0.23375  8.93735e-01 | 69 -0.23382  6.11383e-01
 70 -0.12931  7.43458e-01 | 71 -0.13091  4.03419e-01 | 72 -0.10706  5.95078e-02
 73 -0.08935 -1.34978e-03 | 74 -0.08231 -3.82929e-03 | 75 -0.08240 -5.87986e-03
 76 -0.08625 -8.63772e-03 | 77 -0.56624 -9.08470e+01 | 78 -0.09726 -1.24252e+01
 79 -1.17173 -1.09973e+00 | 80 -0.19343 -4.46865e+02 | 81 -0.21837  1.21211e+01
 82 -0.67126  8.57694e+00 | 83  0.40430 -5.83990e+00 | 84  0.72357  6.77435e-03
 85  1.86893 -1.04146e+01 | 86 -0.83065  1.02971e-02 | 87 -7.74038  1.35742e-03
 88 47.97850 -1.87539e-04 |
88 variables; iteration 780; function evaluation 924; phase 3
Function value 4.5505666e+02; maximum gradient component mag -1.5506e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.05908 -1.55063e+03 |  2  0.00385 -3.97859e-01 |  3  0.00454 -4.70690e-01
  4 -0.01126 -4.96884e-01 |  5 -0.01048 -6.04133e-01 |  6 -0.00950 -7.22380e-01
  7 -0.00842 -8.84299e-01 |  8 -0.00703 -1.05191e+00 |  9 -0.00566 -1.31683e+00
 10 -0.00389 -1.58878e+00 | 11 -0.00211 -1.93489e+00 | 12 -0.00099 -2.45047e+00
 13  0.00030 -2.96772e+00 | 14 -0.00015 -3.34524e+00 | 15 -0.00966 -3.81513e+00
 16 -0.02056 -4.06536e+00 | 17 -0.02396 -4.58661e+00 | 18 -0.01641 -6.38148e+00
 19  0.00073 -7.49268e+00 | 20  0.25068 -3.52217e+01 | 21  0.00514 -9.88468e+00
 22 -0.00452 -1.09560e+01 | 23 -0.01763 -1.17367e+01 | 24 -0.03175 -1.17674e+01
 25 -0.05015 -1.15380e+01 | 26 -0.06917 -1.07325e+01 | 27 -0.09196 -9.45124e+00
 28 -0.12093 -8.18720e+00 | 29 -0.14852 -5.87222e+00 | 30 -0.17042 -4.57036e+00
 31 -0.16488 -6.12686e+00 | 32 -0.10409 -1.43110e+01 | 33 -0.03993 -3.06337e+01
 34 -0.09807 -2.21955e+01 | 35 -0.05178 -3.85149e+01 | 36 -0.00631 -6.35512e+01
 37 -0.08104 -3.50291e+01 | 38 -0.02207 -6.33933e+01 | 39 -0.06640 -4.51469e+01
 40  0.00077 -8.62978e+01 | 41 -0.04015 -6.13144e+01 | 42 -0.03965 -6.02671e+01
 43 -0.06014 -5.18407e+01 | 44 -0.05119 -4.96685e+01 | 45 -0.09846 -2.72138e+01
 46 -0.07584 -2.15338e+01 | 47 -0.27701 -1.89958e+00 | 48  0.07986 -7.42013e+00
 49 -0.37226  1.90248e-01 | 50 -0.24765  1.29341e+00 | 51 -0.04474  7.05929e+00
 52 -0.13743  5.22193e+00 | 53 -0.06491  6.04288e+00 | 54 -0.17092  3.02637e+00
 55 -0.06907  6.44143e+00 | 56 -0.02643  7.26963e+00 | 57 -0.05158  6.83993e+00
 58 -0.10124  3.86009e+00 | 59 -0.06527  6.62072e+00 | 60 -0.03271  8.15429e+00
 61 -0.16827  2.93803e+00 | 62 -0.10293  5.21105e+00 | 63 -0.06891  5.71161e+00
 64 -0.15226  2.82627e+00 | 65 -0.13562  1.92883e+00 | 66 -0.06426  3.40035e+00
 67  0.00730  2.44048e+00 | 68 -0.23599  1.94488e-01 | 69 -0.23507  3.28825e-01
 70 -0.13074  4.91900e-01 | 71 -0.13367 -7.47801e-03 | 72 -0.10794  9.89882e-03
 73 -0.08985 -1.60633e-02 | 74 -0.08288 -3.44535e-02 | 75 -0.08289 -5.09202e-03
 76 -0.08674  8.99691e-05 | 77 -0.56608 -1.78196e+02 | 78 -0.09626 -4.00223e+01
 79 -1.18841 -2.42433e+00 | 80 -0.19397 -1.35326e+03 | 81 -0.21348  1.30403e+01
 82 -0.71036  1.87948e+01 | 83  0.42482 -8.22626e+00 | 84  0.71047  6.42462e-03
 85  1.86446 -3.29929e+01 | 86 -0.88854 -1.63804e-02 | 87 -7.75288  1.28482e-03
 88 48.45147  2.75727e-03 |
88 variables; iteration 800; function evaluation 945; phase 3
Function value 4.5480672e+02; maximum gradient component mag -1.3435e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06008 -1.34353e+03 |  2  0.00430 -3.88612e-01 |  3  0.00489 -5.00995e-01
  4 -0.01085 -5.18901e-01 |  5 -0.00997 -6.28029e-01 |  6 -0.00900 -7.76587e-01
  7 -0.00783 -9.55415e-01 |  8 -0.00639 -1.15691e+00 |  9 -0.00466 -1.40193e+00
 10 -0.00245 -1.65580e+00 | 11 -0.00123 -2.20688e+00 | 12  0.00058 -2.70333e+00
 13  0.00122 -3.49076e+00 | 14  0.00128 -3.88723e+00 | 15 -0.00729 -4.14978e+00
 16 -0.01883 -4.47526e+00 | 17 -0.02202 -5.05092e+00 | 18 -0.01582 -7.37512e+00
 19  0.00486 -8.32147e+00 | 20  0.23419 -3.66160e+01 | 21 -0.00018 -1.22260e+01
 22  0.01839 -1.03181e+01 | 23 -0.01494 -1.29275e+01 | 24 -0.02536 -1.19681e+01
 25 -0.04414 -1.10884e+01 | 26 -0.06580 -1.00135e+01 | 27 -0.09223 -9.01197e+00
 28 -0.12237 -7.66097e+00 | 29 -0.15241 -6.04283e+00 | 30 -0.17694 -5.73839e+00
 31 -0.17161 -6.99051e+00 | 32 -0.10121 -1.32037e+01 | 33 -0.04439 -3.68730e+01
 34 -0.09747 -2.38666e+01 | 35 -0.05477 -3.71266e+01 | 36 -0.00729 -6.04571e+01
 37 -0.08589 -3.45885e+01 | 38 -0.02261 -5.41566e+01 | 39 -0.06961 -3.85582e+01
 40 -0.00037 -7.18321e+01 | 41 -0.04318 -4.98733e+01 | 42 -0.04098 -4.53512e+01
 43 -0.06278 -3.72655e+01 | 44 -0.05279 -3.29826e+01 | 45 -0.10141 -1.51363e+01
 46 -0.07779 -4.71487e+00 | 47 -0.27356  5.17532e-01 | 48  0.07762  4.50362e+01
 49 -0.37126  2.35705e+00 | 50 -0.24364  3.45989e+00 | 51 -0.05144  1.46499e+01
 52 -0.12236  6.08394e+00 | 53 -0.07740 -4.32276e+00 | 54 -0.16068  2.41112e-01
 55 -0.07040 -1.94179e+00 | 56 -0.03230 -3.54641e+00 | 57 -0.04628  2.99263e+00
 58 -0.11546 -2.86641e+00 | 59 -0.06010  3.23672e+00 | 60 -0.03795  3.39542e+00
 61 -0.16838  2.08946e+00 | 62 -0.10321  3.72305e+00 | 63 -0.07187  2.97738e+00
 64 -0.15381  9.87614e-01 | 65 -0.13858  2.23699e-01 | 66 -0.06384  1.31354e+00
 67  0.00435 -3.61007e+00 | 68 -0.23761 -5.08096e-01 | 69 -0.23529  1.18145e-01
 70 -0.13220  6.52531e-02 | 71 -0.13569 -3.81048e-02 | 72 -0.10906 -9.33846e-03
 73 -0.09014 -2.83085e-02 | 74 -0.08292  2.44280e-02 | 75 -0.08313  4.03747e-03
 76 -0.08697 -3.68268e-03 | 77 -0.56497 -1.21210e+02 | 78 -0.09691 -3.59888e+01
 79 -1.24734 -2.49515e+00 | 80 -0.19449 -8.92440e+02 | 81 -0.22051  1.18434e+01
 82 -0.76147  9.32400e+00 | 83  0.45168 -6.17068e+00 | 84  0.69406  6.02574e-03
 85  1.85896 -2.94399e+01 | 86 -0.97529 -8.05085e-02 | 87 -7.79470  1.04984e-03
 88 48.30312  1.77243e-03 |
88 variables; iteration 820; function evaluation 966; phase 3
Function value 4.5430688e+02; maximum gradient component mag -3.6010e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06156 -3.60096e+03 |  2  0.00468 -1.30740e+00 |  3  0.00527 -1.62624e+00
  4 -0.01028 -1.67240e+00 |  5 -0.00926 -2.01643e+00 |  6 -0.00831 -2.49105e+00
  7 -0.00723 -3.07862e+00 |  8 -0.00590 -3.76964e+00 |  9 -0.00323 -4.40711e+00
 10  0.00004 -5.18583e+00 | 11  0.00029 -6.73243e+00 | 12  0.00416 -7.94955e+00
 13  0.00594 -9.80392e+00 | 14  0.00685 -1.14169e+01 | 15 -0.00303 -1.24836e+01
 16 -0.01473 -1.32632e+01 | 17 -0.01825 -1.52832e+01 | 18 -0.00728 -2.00783e+01
 19  0.00337 -2.65743e+01 | 20  0.21302 -1.26637e+02 | 21  0.00681 -3.60623e+01
 22  0.01072 -4.02108e+01 | 23  0.01035 -4.31300e+01 | 24 -0.02576 -4.05195e+01
 25 -0.04338 -3.88815e+01 | 26 -0.06830 -3.61819e+01 | 27 -0.09383 -3.26114e+01
 28 -0.12371 -2.83764e+01 | 29 -0.15396 -2.39879e+01 | 30 -0.17824 -2.14886e+01
 31 -0.17273 -2.54059e+01 | 32 -0.10520 -5.14659e+01 | 33 -0.04842 -9.37577e+01
 34 -0.09209 -6.67105e+01 | 35 -0.06623 -1.03258e+02 | 36 -0.00534 -1.62807e+02
 37 -0.09402 -8.65688e+01 | 38 -0.02379 -1.48851e+02 | 39 -0.07341 -1.01742e+02
 40 -0.00213 -1.69419e+02 | 41 -0.04583 -1.18687e+02 | 42 -0.04320 -1.14923e+02
 43 -0.06563 -9.20550e+01 | 44 -0.05518 -8.71707e+01 | 45 -0.10395 -4.70980e+01
 46 -0.08020 -3.66977e+01 | 47 -0.28141 -3.51266e+00 | 48  0.07525 -8.59640e-02
 49 -0.37911 -1.48139e-01 | 50 -0.22929  2.32378e+00 | 51 -0.05899  9.77479e+00
 52 -0.11908  1.36905e+01 | 53 -0.08071  1.64691e+01 | 54 -0.16176  1.29465e+01
 55 -0.07539  2.99243e+01 | 56 -0.03056  4.68705e+01 | 57 -0.05647  4.24065e+01
 58 -0.10171  2.82354e+01 | 59 -0.07292  3.11931e+01 | 60 -0.03497  4.16991e+01
 61 -0.17647  1.07356e+01 | 62 -0.10517  1.87255e+01 | 63 -0.07478  1.69737e+01
 64 -0.15410  6.91616e+00 | 65 -0.14293  3.13244e+00 | 66 -0.06674  6.16094e+00
 67  0.00253 -1.11314e+00 | 68 -0.23775 -1.86280e-01 | 69 -0.23663  4.68262e-01
 70 -0.13516  2.36485e-01 | 71 -0.13815 -1.22023e-01 | 72 -0.11059 -8.97380e-02
 73 -0.09000 -1.28080e-02 | 74 -0.08266  7.17426e-02 | 75 -0.08287  2.22741e-02
 76 -0.08658  7.52820e-03 | 77 -0.56038 -2.13460e+02 | 78 -0.09892 -8.19357e+01
 79 -1.38164 -1.00302e+01 | 80 -0.19498 -2.76365e+03 | 81 -0.25922  4.77458e+00
 82 -0.81714  1.86253e+01 | 83  0.51146 -1.30866e+01 | 84  0.55701  3.76120e-03
 85  1.84737 -9.26549e+01 | 86 -1.08785  2.20278e-02 | 87 -7.88837  9.40376e-03
 88 45.69674 -1.82317e-03 |
88 variables; iteration 840; function evaluation 987; phase 3
Function value 4.5405093e+02; maximum gradient component mag -8.8707e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06185 -8.87066e+02 |  2  0.00455 -4.04124e-01 |  3  0.00539 -4.70459e-01
  4 -0.01045 -5.11561e-01 |  5 -0.00953 -6.21795e-01 |  6 -0.00835 -7.36381e-01
  7 -0.00700 -8.90917e-01 |  8 -0.00524 -1.04846e+00 |  9 -0.00353 -1.33162e+00
 10 -0.00131 -1.63179e+00 | 11  0.00171 -1.89031e+00 | 12  0.00380 -2.43931e+00
 13  0.00676 -2.95832e+00 | 14  0.00686 -3.42751e+00 | 15 -0.00320 -3.77018e+00
 16 -0.01512 -3.92453e+00 | 17 -0.01842 -4.59581e+00 | 18 -0.00518 -6.07831e+00
 19  0.01501 -7.87262e+00 | 20  0.20817 -3.00219e+01 | 21  0.02739 -1.07052e+01
 22  0.00694 -1.24886e+01 | 23 -0.00780 -1.29040e+01 | 24 -0.02199 -1.21216e+01
 25 -0.04475 -1.16232e+01 | 26 -0.06739 -1.04387e+01 | 27 -0.09372 -9.10623e+00
 28 -0.12429 -7.63329e+00 | 29 -0.15518 -6.06647e+00 | 30 -0.17815 -4.93353e+00
 31 -0.17120 -6.35294e+00 | 32 -0.10902 -1.47872e+01 | 33 -0.04533 -2.81402e+01
 34 -0.10176 -2.02957e+01 | 35 -0.05912 -3.36781e+01 | 36 -0.01032 -4.88517e+01
 37 -0.08878 -2.57512e+01 | 38 -0.02638 -3.91093e+01 | 39 -0.07227 -2.47412e+01
 40 -0.00375 -3.60178e+01 | 41 -0.04543 -2.12641e+01 | 42 -0.04486 -1.88495e+01
 43 -0.06542 -1.36600e+01 | 44 -0.05638 -1.04820e+01 | 45 -0.10423 -2.48761e+00
 46 -0.08118  3.32705e-01 | 47 -0.27898  5.70744e-01 | 48  0.07427  2.23895e+01
 49 -0.37764  5.81609e-01 | 50 -0.22571  1.48379e+00 | 51 -0.06175  2.75095e-01
 52 -0.11542  3.02162e+00 | 53 -0.08526 -3.43494e+00 | 54 -0.15522  1.68691e+00
 55 -0.07989  6.08259e-01 | 56 -0.02843  1.02684e+00 | 57 -0.06015  1.08459e-02
 58 -0.10175  8.67933e-01 | 59 -0.07194  1.87483e+00 | 60 -0.03733  4.70330e+00
 61 -0.17327  2.04415e+00 | 62 -0.10690  4.28319e+00 | 63 -0.07503  5.01448e+00
 64 -0.15649  3.28273e+00 | 65 -0.13978  3.25632e+00 | 66 -0.07013  6.83675e+00
 67  0.00288  1.09721e+01 | 68 -0.23944  1.42645e+00 | 69 -0.23845  1.06509e+00
 70 -0.13533  1.23047e+00 | 71 -0.13865  2.97245e-01 | 72 -0.11113  5.65920e-02
 73 -0.09031  3.19587e-02 | 74 -0.08335  8.06036e-04 | 75 -0.08324  2.72221e-02
 76 -0.08686  3.29551e-02 | 77 -0.55609 -4.64352e+01 | 78 -0.09964 -1.93319e+01
 79 -1.44755 -3.21860e+00 | 80 -0.19499 -6.35902e+02 | 81 -0.27884  3.37318e+00
 82 -0.82234  4.48813e+00 | 83  0.49914 -3.28318e+00 | 84  0.53480  3.50513e-03
 85  1.84965 -2.35216e+01 | 86 -1.15031  6.87766e-03 | 87 -7.97381 -1.26669e-01
 88 45.15576 -1.25813e-02 |
88 variables; iteration 860; function evaluation 1007; phase 3
Function value 4.5381177e+02; maximum gradient component mag -7.1726e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.06230 -7.17262e+02 |  2  0.00465 -2.29789e-01 |  3  0.00546 -2.71242e-01
  4 -0.01032 -2.86267e-01 |  5 -0.00939 -3.53853e-01 |  6 -0.00817 -4.06815e-01
  7 -0.00674 -4.84316e-01 |  8 -0.00496 -5.64673e-01 |  9 -0.00326 -7.65071e-01
 10 -0.00089 -9.29895e-01 | 11  0.00209 -1.07628e+00 | 12  0.00452 -1.42217e+00
 13  0.00800 -1.68337e+00 | 14  0.00805 -1.97718e+00 | 15 -0.00213 -2.17238e+00
 16 -0.01420 -2.19599e+00 | 17 -0.01729 -2.58912e+00 | 18 -0.00348 -3.48880e+00
 19  0.01464 -4.80756e+00 | 20  0.19785 -1.22220e+01 | 21  0.01368 -7.73337e+00
 22  0.02677 -5.58712e+00 | 23  0.00923 -5.71220e+00 | 24 -0.02768 -8.40620e+00
 25 -0.04407 -6.79483e+00 | 26 -0.06858 -6.19822e+00 | 27 -0.09448 -4.97455e+00
 28 -0.12506 -3.83883e+00 | 29 -0.15698 -3.11824e+00 | 30 -0.18074 -2.52987e+00
 31 -0.17473 -3.32587e+00 | 32 -0.10767 -6.68153e+00 | 33 -0.04827 -1.73394e+01
 34 -0.09969 -1.06007e+01 | 35 -0.06178 -2.01155e+01 | 36 -0.01030 -2.88693e+01
 37 -0.09037 -1.66300e+01 | 38 -0.02698 -2.63384e+01 | 39 -0.07328 -1.96612e+01
 40 -0.00472 -3.63036e+01 | 41 -0.04669 -2.60856e+01 | 42 -0.04541 -2.40986e+01
 43 -0.06673 -2.08110e+01 | 44 -0.05700 -1.89493e+01 | 45 -0.10542 -1.06416e+01
 46 -0.08211 -7.79414e+00 | 47 -0.27862 -5.60315e-01 | 48  0.07320 -7.13521e+00
 49 -0.37805 -1.12774e-01 | 50 -0.23910 -2.44056e-01 | 51 -0.05401 -4.50176e+00
 52 -0.13751 -2.57154e-01 | 53 -0.07315 -2.80717e+00 | 54 -0.17264  6.64754e-02
 55 -0.07671  9.81548e-01 | 56 -0.03072  2.65704e+00 | 57 -0.06088  1.28315e+00
 58 -0.10126  2.06477e+00 | 59 -0.07404  1.82476e+00 | 60 -0.03781  4.10193e+00
