
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 2.8854169e+06; maximum gradient component mag -2.3877e+07
Intermediate statistics: 75 variables; iteration 20; function evaluation 53; phase 2
Function value 1.1952956e+02; maximum gradient component mag -1.8505e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.03641 -1.85053e+03 |  2  0.01067 -8.51651e-01 |  3 -0.00496 -8.65428e-01
  4 -0.00360 -1.09245e+00 |  5 -0.00086 -1.07463e+00 |  6  0.00172 -1.14241e+00
  7  0.00469 -1.17425e+00 |  8  0.00861 -1.05399e+00 |  9  0.01363 -7.39327e-01
 10  0.02058 -7.22138e-02 | 11  0.02551  2.12288e-01 | 12  0.02374 -3.67805e-01
 13  0.03197  9.51562e-01 | 14  0.02518 -4.46978e-02 | 15  0.04570  3.46016e+00
 16  0.03201  2.11814e+00 | 17  0.05304  6.86542e+00 | 18  0.02426  3.90028e+00
 19  0.02264  4.55653e+00 | 20  0.00546  1.30691e+00 | 21  0.55820 -1.24725e+02
 22  0.04347  7.18156e+00 | 23  0.03285  5.30364e+00 | 24 -0.12941 -2.71694e+01
 25 -0.15314 -3.56566e+01 | 26  0.01780 -5.64003e+00 | 27  0.11849 -3.05256e-01
 28 -0.06038 -2.11714e+01 | 29  0.03456 -1.12344e+01 | 30  0.01364 -1.53048e+01
 31 -0.01543 -1.87371e+01 | 32 -0.07179 -2.44266e+01 | 33 -0.12011 -2.83794e+01
 34 -0.11223 -1.95853e+01 | 35 -0.13405 -2.29715e+01 | 36 -0.09989 -2.34767e+01
 37 -0.00746 -4.87210e+01 | 38  0.16732 -2.50246e+02 | 39  0.01634 -4.51340e+01
 40  0.24675  2.21803e+02 | 41  0.18315  8.53296e+01 | 42  0.03024  2.72931e+01
 43  0.00379  4.65736e+01 | 44  0.23633  2.95582e+02 | 45 -0.02801  2.24936e+01
 46 -0.01926  1.37025e+01 | 47 -0.01315  6.60081e+00 | 48 -0.01832  2.24187e+00
 49 -0.00739 -1.58780e+00 | 50 -0.03342 -8.27817e+00 | 51 -0.04817 -3.90346e+00
 52 -0.05076  2.62360e+01 | 53 -0.00432  4.56815e+01 | 54  0.01567  3.89184e+01
 55 -0.06071 -1.34260e+00 | 56  0.10433  4.61794e+01 | 57 -0.09344 -1.63916e+01
 58  0.11534  3.00548e+01 | 59  0.00106 -1.76087e+00 | 60  0.03335 -2.89294e+01
 61 -0.02272 -4.94473e+01 | 62  0.08578 -6.78682e+01 | 63 -0.07802 -3.23800e+01
 64  0.06459 -4.49370e+01 | 65  0.03229 -4.85070e+01 | 66 -0.03400 -4.83406e+01
 67 -0.04394 -4.24562e+01 | 68  0.03475 -5.93290e+01 | 69 -0.01070 -4.38068e+01
 70 -0.07587 -3.26049e+01 | 71 -0.07678 -3.24200e+01 | 72 -0.03327 -7.18487e+00
 73 -0.03039  2.57830e+00 | 74 -0.02822  3.28789e+00 | 75 -0.02865  3.88354e+00
75 variables; iteration 40; function evaluation 81; phase 2
Function value 8.7525842e+01; maximum gradient component mag 6.5857e+03
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.03154  6.58575e+03 |  2 -0.01807 -7.06189e+00 |  3 -0.02900 -6.01571e+00
  4 -0.03189 -7.08003e+00 |  5 -0.02342 -5.68048e+00 |  6 -0.01897 -5.21267e+00
  7 -0.01561 -4.99863e+00 |  8 -0.01128 -4.59427e+00 |  9 -0.00575 -3.93647e+00
 10  0.00311 -2.60715e+00 | 11  0.00653 -2.28129e+00 | 12  0.00235 -3.07725e+00
 13  0.01011 -1.42284e+00 | 14  0.00657 -1.68727e+00 | 15  0.01490  4.76184e-01
 16  0.00992  7.47509e-01 | 17  0.02660  6.16458e+00 | 18 -0.00373  2.33997e+00
 19 -0.00852  2.59750e+00 | 20 -0.03681 -3.34678e+00 | 21  0.40558  3.15104e+01
