
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value nan; maximum gradient component mag -1.1374e+07
 55  0.01045 -5.48682e+00 | 56 -0.02986  6.25989e-02 | 57 -0.07340 -7.02302e-01
 58  0.01257 -2.18550e+00 | 59  0.01550 -1.97450e+00 | 60  0.00607 -2.45461e+00
 61 -0.05555 -1.50458e+00 | 62 -0.01744  5.76968e+00 | 63  0.02150  9.55617e-01
 64 -0.12301 -3.38844e-01 | 65 -0.07215 -1.38139e+00 | 66 -0.02639 -2.60134e+00
 67 -0.13130  2.01105e+00 | 68 -0.07498 -4.08163e-01 | 69 -0.03121  6.59696e+00
 70  0.06598  1.19380e+00 | 71 -1.84993  5.98350e-02 | 72 -0.15433  7.95572e-01
 73 -0.10675  1.59448e-01 | 74 -0.03144 -3.03857e-03 | 75 -0.02803  1.17845e-02
 76 -0.02804 -2.65919e-02 | 77 -0.70591 -8.44587e-01 | 78 -0.13900 -4.17931e+00
 79 -5.92419  4.97512e-04 | 80 -0.35278 -5.01901e+00 | 81 -0.46486  6.25185e-02
 82  0.76660  2.50602e-02 | 83  0.99424  7.98251e-02 | 84  0.53323  3.48798e-03
 85  1.85492 -2.04396e+00 | 86  0.62140 -4.44291e-03 | 87  8.20946  1.07267e-03
 88 -0.74219 -7.32827e-03 |
88 variables; iteration 240; function evaluation 317; phase 3
Function value 1.2154818e+02; maximum gradient component mag -4.9731e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04621 -4.97306e+01 |  2 -0.00050  2.97415e-02 |  3 -0.00065  2.59520e-02
  4 -0.01683 -2.22610e-02 |  5 -0.01672  5.28466e-02 |  6 -0.01696  5.30784e-02
  7 -0.01730  4.22052e-02 |  8 -0.01777  1.97510e-02 |  9 -0.01808  6.42986e-02
 10 -0.01882  1.70866e-02 | 11 -0.01937  4.03534e-02 | 12 -0.01496  5.21263e-02
 13 -0.01593  1.77504e-01 | 14 -0.02288  1.16361e-01 | 15 -0.01822  2.79059e+00
 16 -0.02565  2.57569e-02 | 17 -0.02151  5.90731e-01 | 18 -0.01159  1.04825e+00
 19 -0.01999  1.58996e-01 | 20 -0.01427 -4.21324e-01 | 21  0.00479  4.38767e-01
 22  0.01713 -4.92271e-02 | 23  0.02808 -6.88530e-02 | 24  0.01330  7.29986e-02
 25 -0.02773  2.78666e-01 | 26 -0.07028 -6.46431e-01 | 27 -0.09424  1.85540e-02
 28 -0.10215  3.31978e-01 | 29 -0.10245 -2.61670e-01 | 30 -0.09292 -1.74451e-01
 31 -0.04081  1.18740e+00 | 32  0.03396  3.43394e+00 | 33 -0.01720  6.48085e-01
 34 -0.02161  1.50319e+00 | 35 -0.08430 -1.05099e+01 | 36  0.03961 -2.56306e+00
 37 -0.12462 -3.76545e+00 | 38  0.07667 -7.35199e+00 | 39 -0.19251 -8.44989e-01
 40 -0.01282 -1.93068e+00 | 41 -0.05579 -1.90064e+00 | 42 -0.03157 -4.17716e+00
 43  0.00542 -2.81406e+00 | 44 -0.02092 -7.25503e-01 | 45 -0.03737 -3.42965e+00
 46 -0.04582 -2.74258e+00 | 47 -0.06190 -1.36030e+00 | 48 -1.92064  3.56796e+00
 49 -0.06256 -3.49786e-01 | 50 -0.06180  6.46407e-01 | 51  0.10820  2.71506e+00
 52 -0.24711  8.57378e-01 | 53 -0.00016  6.38673e-01 | 54 -0.12059  1.24444e+00
 55  0.01160  1.87232e+00 | 56 -0.03096  3.83864e-01 | 57 -0.07037  2.52051e+00
 58  0.01312  3.47901e+00 | 59  0.01654  9.67229e-01 | 60  0.00510 -1.48055e-01
 61 -0.04866  1.17995e+00 | 62 -0.02270 -8.74180e-01 | 63  0.02574  2.32118e-01
 64 -0.12791 -2.72281e+00 | 65 -0.07112  1.11792e-02 | 66 -0.02378  3.46785e-01
 67 -0.13755 -2.04149e+00 | 68 -0.07017 -5.48227e-01 | 69 -0.03360 -3.44181e-01
 70  0.06773  2.24242e-01 | 71 -1.85137 -3.63372e-01 | 72 -0.15497 -3.29070e-01
 73 -0.10558 -3.74057e-02 | 74 -0.03115  1.53743e-02 | 75 -0.02783  1.42712e-02
 76 -0.02750  5.89960e-02 | 77 -0.71076  9.45335e-01 | 78 -0.13799  4.79758e-01
 79 -5.93438  4.89284e-04 | 80 -0.35364 -8.94561e-01 | 81 -0.63210 -9.51082e-04
 82  0.76137  2.46715e-02 | 83  0.99444  9.85210e-02 | 84  0.56806  3.89696e-03
 85  1.85486 -3.51247e-01 | 86  0.62258 -2.34623e-03 | 87  8.17585  8.90582e-04
 88 -0.73616 -7.14077e-03 |
88 variables; iteration 260; function evaluation 337; phase 3
Function value 1.2147372e+02; maximum gradient component mag 8.3224e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04620  8.32240e+01 |  2 -0.00061  5.47027e-02 |  3 -0.00068  8.44634e-02
  4 -0.01657  1.11793e-01 |  5 -0.01692  8.81581e-02 |  6 -0.01712  1.14615e-01
  7 -0.01746  1.26149e-01 |  8 -0.01769  1.87948e-01 |  9 -0.01826  1.92203e-01
 10 -0.01865  2.63297e-01 | 11 -0.01961  2.16803e-01 | 12 -0.01466  4.21924e-01
 13 -0.01663  3.49046e-01 | 14 -0.02291  4.70689e-01 | 15 -0.01988  2.75721e+00
 16 -0.02397  9.30427e-01 | 17 -0.02334  6.83073e-01 | 18 -0.01440  1.14322e+00
 19 -0.02128  6.40127e-01 | 20 -0.01149  1.19502e+00 | 21  0.00238  1.16176e+00
 22  0.01675  1.30081e+00 | 23  0.02845  1.53889e+00 | 24  0.01459  1.67994e+00
 25 -0.02676  1.48086e+00 | 26 -0.06790  8.38653e-01 | 27 -0.09354  8.46127e-01
 28 -0.10220  7.31705e-01 | 29 -0.10098  5.28385e-01 | 30 -0.09275 -1.65180e-02
 31 -0.05221 -1.25891e+00 | 32  0.04141  2.43802e+00 | 33 -0.02058 -2.61058e+00
 34 -0.02632  2.08870e+00 | 35 -0.07594 -3.22679e+00 | 36  0.03742  2.02473e+00
 37 -0.12062 -5.18232e-01 | 38  0.07649  2.79076e+00 | 39 -0.19318  1.54262e-01
 40 -0.01280  1.80588e+00 | 41 -0.05584  1.70074e+00 | 42 -0.03118  1.70416e+00
 43  0.00545  2.25670e+00 | 44 -0.02110  1.21427e+00 | 45 -0.03717  6.81844e-01
 46 -0.04540  1.61457e+00 | 47 -0.06225  1.29464e-01 | 48 -1.92125 -7.58312e-01
 49 -0.06273  7.49357e-01 | 50 -0.06166  8.42376e-01 | 51  0.10804  4.39707e-01
 52 -0.24857  1.97440e-01 | 53 -0.00008 -3.75490e-01 | 54 -0.12081  3.93237e-01
 55  0.01077 -5.49592e-01 | 56 -0.02953 -8.66507e-02 | 57 -0.07252 -5.65285e-01
 58  0.01322 -6.10227e-01 | 59  0.01626 -2.54970e-01 | 60  0.00571 -1.09290e-01
 61 -0.05102  7.78649e-01 | 62 -0.02007  1.38834e+00 | 63  0.02315  1.67550e-01
 64 -0.12149  1.46823e+00 | 65 -0.07266  8.45342e-01 | 66 -0.02446  5.08005e-01
 67 -0.13540  1.66315e-01 | 68 -0.07075  1.07373e+00 | 69 -0.03367  5.33315e-01
 70  0.06754  2.14108e-01 | 71 -1.85066  8.42125e-02 | 72 -0.15471 -1.19050e-01
 73 -0.10582  3.33612e-04 | 74 -0.03127  3.45712e-03 | 75 -0.02799 -9.92064e-03
 76 -0.02783 -7.06532e-03 | 77 -0.71461  1.41058e+00 | 78 -0.13755  3.32768e-01
 79 -5.91666  5.86999e-04 | 80 -0.35346  1.68167e+00 | 81 -0.71637 -5.39608e-03
 82  0.76235  2.40344e-02 | 83  0.99374  3.73279e-02 | 84  0.58073  4.05968e-03
 85  1.85510  5.38999e-01 | 86  0.62556 -1.15746e-04 | 87  8.15238  7.66669e-04
 88 -0.71996 -6.67468e-03 |
88 variables; iteration 280; function evaluation 357; phase 3
Function value 1.2141222e+02; maximum gradient component mag -1.1523e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04612 -1.15226e+02 |  2 -0.00069  2.40997e-02 |  3 -0.00072  6.01265e-02
  4 -0.01677  4.71409e-02 |  5 -0.01727 -2.02095e-02 |  6 -0.01725  5.75974e-02
  7 -0.01771  3.31992e-02 |  8 -0.01808  5.00207e-02 |  9 -0.01856  6.95411e-02
 10 -0.01923  5.81725e-02 | 11 -0.01829  4.80579e-01 | 12 -0.01567  8.64110e-02
 13 -0.01673  2.13658e-01 | 14 -0.02355  1.65813e-01 | 15 -0.02019  2.48547e+00
 16 -0.02708 -9.80054e-02 | 17 -0.02465  1.16859e-01 | 18 -0.01702  2.48141e-01
 19 -0.02169  1.93393e-01 | 20 -0.01289  4.10151e-01 | 21  0.00282  5.86109e-01
 22  0.01721  3.82509e-01 | 23  0.02726 -1.23072e-01 | 24  0.01821  4.61479e-01
 25 -0.02704 -1.67637e-01 | 26 -0.06629  8.25433e-02 | 27 -0.09341 -2.76444e-01
 28 -0.10333 -8.75249e-01 | 29 -0.09966 -2.79925e-01 | 30 -0.09022 -1.10501e+00
 31 -0.05591 -5.52991e+00 | 32  0.04209 -5.78169e+00 | 33 -0.01761 -7.16516e+00
 34 -0.03089 -4.80637e+00 | 35 -0.07262 -6.96552e+00 | 36  0.03708 -7.37078e+00
 37 -0.12157 -3.49227e+00 | 38  0.07658 -8.97079e+00 | 39 -0.19292 -9.03853e-01
 40 -0.01303 -3.24395e+00 | 41 -0.05524 -1.11520e+00 | 42 -0.03125 -2.88978e+00
 43  0.00592 -1.22740e+00 | 44 -0.02131 -2.45628e+00 | 45 -0.03667 -4.61839e-01
 46 -0.04542 -1.02207e+00 | 47 -0.06190 -1.15598e+00 | 48 -1.92129  6.45912e-01
 49 -0.06254 -6.25850e-01 | 50 -0.06146 -2.06650e-01 | 51  0.10801 -3.82310e-01
 52 -0.25051 -3.27900e-01 | 53 -0.00029  1.52889e-02 | 54 -0.12197  3.36098e-01
 55  0.01114  1.03804e+00 | 56 -0.03044  2.82687e-01 | 57 -0.07287  6.59438e-02
 58  0.01360  1.57500e+00 | 59  0.01592  4.08601e-02 | 60  0.00511 -2.62755e-01
 61 -0.04996  1.36495e+00 | 62 -0.02156  5.75090e-01 | 63  0.02414 -2.87726e-02
 64 -0.12478 -1.18887e+00 | 65 -0.07248 -9.99076e-01 | 66 -0.02432  7.89174e-02
 67 -0.13505 -3.20209e-01 | 68 -0.07190 -1.38080e+00 | 69 -0.03264  6.03442e-01
 70  0.06703  1.76619e+00 | 71 -1.84984 -3.15040e-01 | 72 -0.15451  4.97009e-01
 73 -0.10633  7.11449e-02 | 74 -0.03142 -2.94498e-03 | 75 -0.02815 -3.12058e-02
 76 -0.02779  2.05287e-02 | 77 -0.73176 -1.13142e+00 | 78 -0.13283 -2.68731e+00
 79 -5.92885  9.20593e-04 | 80 -0.35196 -2.33934e+00 | 81 -0.74735 -6.75342e-03
 82  0.75875  2.53799e-02 | 83  0.99440  8.42005e-02 | 84  0.56441  3.85155e-03
 85  1.85541 -1.63467e+00 | 86  0.62658  5.35228e-04 | 87  8.36877  2.05501e-03
 88 -0.71658 -6.58370e-03 |
88 variables; iteration 300; function evaluation 377; phase 3
Function value 1.2139195e+02; maximum gradient component mag -1.4857e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04619 -1.48574e+02 |  2 -0.00062 -3.77811e-02 |  3 -0.00078 -5.39260e-02
  4 -0.01683 -7.35464e-02 |  5 -0.01695 -6.97920e-02 |  6 -0.01718 -8.11646e-02
  7 -0.01743 -8.81473e-02 |  8 -0.01786 -1.21937e-01 |  9 -0.01829 -1.34197e-01
 10 -0.01888 -1.75637e-01 | 11 -0.01944 -1.86624e-01 | 12 -0.01537 -2.95730e-01
 13 -0.01629 -2.00508e-01 | 14 -0.02309 -2.75382e-01 | 15 -0.02189  1.38074e+00
 16 -0.02527 -3.47342e-01 | 17 -0.02242 -1.78351e-01 | 18 -0.01516 -4.36495e-01
 19 -0.02103 -8.12404e-01 | 20 -0.01334 -1.04606e+00 | 21  0.00224 -1.16232e+00
 22  0.01757 -1.38645e+00 | 23  0.03010 -1.59566e+00 | 24  0.01464 -1.62792e+00
 25 -0.02750 -1.19168e+00 | 26 -0.06736 -9.01616e-01 | 27 -0.09432 -1.13902e+00
 28 -0.10296 -1.20304e+00 | 29 -0.10118 -1.25188e+00 | 30 -0.09113 -1.75445e+00
 31 -0.05009 -4.83757e+00 | 32  0.03891 -6.50504e+00 | 33 -0.01664 -6.73389e+00
 34 -0.02859 -2.58899e+00 | 35 -0.07436 -5.74810e+00 | 36  0.03717 -5.56087e+00
 37 -0.12019 -2.60071e+00 | 38  0.07644 -9.00621e+00 | 39 -0.19246 -9.00902e-01
 40 -0.01301 -4.76278e+00 | 41 -0.05535 -2.52524e+00 | 42 -0.03144 -4.81411e+00
 43  0.00563 -4.58836e+00 | 44 -0.02117 -3.78386e+00 | 45 -0.03687 -2.44459e+00
 46 -0.04558 -2.11195e+00 | 47 -0.06195 -1.24721e+00 | 48 -1.92113  1.28165e+00
 49 -0.06258 -7.23672e-01 | 50 -0.06172 -4.15405e-01 | 51  0.10806  5.70291e-01
 52 -0.24954 -1.16409e-01 | 53  0.00023  4.63356e-01 | 54 -0.12237  1.35019e-01
 55  0.01137  8.48639e-01 | 56 -0.03060  8.21755e-01 | 57 -0.07129  1.74532e+00
 58  0.01312  2.10670e+00 | 59  0.01597  3.23324e-01 | 60  0.00596  4.99758e-01
 61 -0.05131  1.14172e+00 | 62 -0.02000  2.28301e+00 | 63  0.02319  1.18439e+00
 64 -0.12174  1.46556e+00 | 65 -0.07270  9.71548e-01 | 66 -0.02440  8.50594e-01
 67 -0.13532  6.34106e-02 | 68 -0.07090  1.06210e-01 | 69 -0.03380 -4.23697e-01
 70  0.06756  2.85007e-01 | 71 -1.85057  6.71158e-02 | 72 -0.15484 -1.69444e-01
 73 -0.10573  3.89753e-02 | 74 -0.03132  5.59369e-03 | 75 -0.02793  8.77202e-03
 76 -0.02783 -4.63930e-03 | 77 -0.73209 -2.10937e+00 | 78 -0.13275 -2.58707e+00
 79 -5.96856  1.06426e-03 | 80 -0.35347 -5.44333e+00 | 81 -0.70403 -5.00673e-03
 82  0.75957  2.53431e-02 | 83  0.99336 -2.62184e-04 | 84  0.55633  3.75335e-03
 85  1.85516 -1.83400e+00 | 86  0.62472 -5.76751e-04 | 87  8.00341 -1.52128e-04
 88 -0.73188 -7.01240e-03 |
88 variables; iteration 320; function evaluation 397; phase 3
Function value 1.2134860e+02; maximum gradient component mag 3.3005e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04617  3.30047e+02 |  2 -0.00060  1.29353e-01 |  3 -0.00083  1.33120e-01
  4 -0.01673  1.65884e-01 |  5 -0.01709  1.56053e-01 |  6 -0.01733  1.96003e-01
  7 -0.01769  2.26887e-01 |  8 -0.01803  2.87528e-01 |  9 -0.01849  3.53097e-01
 10 -0.01897  4.34153e-01 | 11 -0.02036  3.16052e-01 | 12 -0.01546  5.70048e-01
 13 -0.01670  7.25301e-01 | 14 -0.02349  7.37823e-01 | 15 -0.02683  1.33275e+00
 16 -0.02607  9.42282e-01 | 17 -0.02344  1.34088e+00 | 18 -0.01427  2.08241e+00
 19 -0.01998  1.89270e+00 | 20 -0.01220  2.08855e+00 | 21  0.00135  2.21820e+00
 22  0.01800  3.01477e+00 | 23  0.02698  2.95411e+00 | 24  0.01400  3.23130e+00
 25 -0.02550  3.25230e+00 | 26 -0.06618  2.81262e+00 | 27 -0.09278  2.65105e+00
 28 -0.10278  2.21506e+00 | 29 -0.09993  3.00236e+00 | 30 -0.09052  3.49458e+00
 31 -0.04418  4.74134e+00 | 32  0.03246  9.75440e+00 | 33 -0.00770  5.70333e+00
 34 -0.03545  6.01531e+00 | 35 -0.06912  2.87512e+00 | 36  0.03576  9.76281e+00
 37 -0.11776  3.74743e+00 | 38  0.07612  1.49717e+01 | 39 -0.19282  2.03172e+00
 40 -0.01247  8.98680e+00 | 41 -0.05656  5.31785e+00 | 42 -0.03034  1.01753e+01
 43  0.00538  1.27095e+01 | 44 -0.02095  1.19719e+01 | 45 -0.03673  9.82978e+00
 46 -0.04558  6.10886e+00 | 47 -0.06177  6.49000e+00 | 48 -1.92118 -3.90489e+00
 49 -0.06254  3.32167e+00 | 50 -0.06156  1.60631e+00 | 51  0.10780 -3.05374e+00
 52 -0.25004 -2.59427e-01 | 53 -0.00011 -9.10796e-01 | 54 -0.12250 -5.66834e-01
 55  0.01084 -1.93972e+00 | 56 -0.03022 -1.42274e+00 | 57 -0.07272 -1.41913e+00
 58  0.01284 -1.17129e+00 | 59  0.01633  2.34506e-01 | 60  0.00538 -1.16515e+00
 61 -0.05148 -1.02269e+00 | 62 -0.02071 -4.36470e-01 | 63  0.02355 -1.43307e+00
 64 -0.12395 -8.23608e-01 | 65 -0.07227 -7.64914e-01 | 66 -0.02492 -7.62363e-01
 67 -0.13456  3.05655e-01 | 68 -0.07165 -3.87845e-02 | 69 -0.03328  5.84495e-01
 70  0.06700 -7.64075e-01 | 71 -1.85035  3.34624e-01 | 72 -0.15545 -6.28166e-01
 73 -0.10580 -7.83448e-02 | 74 -0.03153 -2.59560e-02 | 75 -0.02810 -1.23418e-02
 76 -0.02817 -6.75757e-02 | 77 -0.73190  1.03560e+00 | 78 -0.13294  5.59137e+00
 79 -5.95089  1.02343e-03 | 80 -0.35275  8.72784e+00 | 81 -0.64928 -1.72633e-03
 82  0.75432  2.40438e-02 | 83  0.99559  2.10985e-01 | 84  0.50354  3.17687e-03
 85  1.85530  2.97612e+00 | 86  0.62410 -1.20078e-03 | 87  8.16793  8.48517e-04
 88 -0.75583 -7.78451e-03 |
88 variables; iteration 340; function evaluation 417; phase 3
Function value 1.2133410e+02; maximum gradient component mag -3.1219e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04613 -3.12186e+01 |  2 -0.00069 -1.89018e-02 |  3 -0.00083 -2.28988e-02
  4 -0.01681 -2.23489e-02 |  5 -0.01702 -2.99416e-02 |  6 -0.01726 -3.56703e-02
  7 -0.01757 -4.43783e-02 |  8 -0.01794 -5.06380e-02 |  9 -0.01841 -6.18227e-02
 10 -0.01894 -7.22250e-02 | 11 -0.01968 -1.14792e-01 | 12 -0.01526 -1.04207e-01
 13 -0.01671 -1.21195e-01 | 14 -0.02326 -1.33946e-01 | 15 -0.02881 -2.55806e-01
 16 -0.02557 -1.63124e-01 | 17 -0.02377 -1.95981e-01 | 18 -0.01633 -2.67847e-01
 19 -0.02075 -2.89801e-01 | 20 -0.01260 -3.39884e-01 | 21  0.00255 -4.35590e-01
 22  0.01802 -5.35854e-01 | 23  0.03094 -5.83723e-01 | 24  0.01522 -6.13354e-01
 25 -0.02780 -4.76215e-01 | 26 -0.06790 -3.38068e-01 | 27 -0.09406 -2.69902e-01
 28 -0.10275 -2.32449e-01 | 29 -0.10150 -2.39028e-01 | 30 -0.09169 -2.33031e-01
 31 -0.04180 -7.96414e-02 | 32  0.03067 -6.22761e-01 | 33 -0.00385 -8.33254e-01
 34 -0.03928 -2.80186e-01 | 35 -0.06604  3.99743e-02 | 36  0.03555 -7.08613e-01
 37 -0.11800 -6.66674e-02 | 38  0.07634 -8.93780e-01 | 39 -0.19302 -1.38501e-01
 40 -0.01267 -4.77207e-01 | 41 -0.05584 -5.42762e-01 | 42 -0.03084 -5.70487e-01
 43  0.00562 -8.39594e-01 | 44 -0.02097 -5.65409e-01 | 45 -0.03689 -6.53923e-01
 46 -0.04531 -6.36253e-01 | 47 -0.06190 -5.07676e-01 | 48 -1.92131  3.60646e-01
 49 -0.06251 -3.24650e-01 | 50 -0.06153 -2.23528e-01 | 51  0.10799  3.84078e-02
 52 -0.24972 -2.39173e-02 | 53 -0.00006  1.00303e-01 | 54 -0.12217 -1.82614e-02
 55  0.01107 -5.65865e-02 | 56 -0.03028  1.04416e-01 | 57 -0.07225  4.54306e-03
 58  0.01315  7.27733e-02 | 59  0.01603  9.41874e-02 | 60  0.00577  1.34085e-01
 61 -0.05100  6.09462e-02 | 62 -0.02103 -5.03328e-02 | 63  0.02390  1.95792e-01
 64 -0.12376 -1.15711e-01 | 65 -0.07236 -3.06779e-02 | 66 -0.02449  4.00691e-02
 67 -0.13535 -1.65590e-01 | 68 -0.07104 -9.12903e-02 | 69 -0.03345 -2.57342e-01
 70  0.06725 -7.21601e-03 | 71 -1.85029 -2.40893e-02 | 72 -0.15483  2.85336e-03
 73 -0.10601  9.87114e-03 | 74 -0.03140 -1.66043e-03 | 75 -0.02802 -1.98131e-03
 76 -0.02787 -1.49800e-03 | 77 -0.73161 -1.36169e-01 | 78 -0.13306 -2.95821e-01
 79 -5.96057  1.00371e-03 | 80 -0.35265 -7.78354e-01 | 81 -0.63608 -1.25743e-03
 82  0.75100  2.59623e-02 | 83  0.99325 -6.41429e-03 | 84  0.48045  2.95455e-03
 85  1.85538 -1.95973e-01 | 86  0.62460 -8.08680e-04 | 87  8.10180  5.06692e-04
 88 -0.76067 -7.95817e-03 |
88 variables; iteration 360; function evaluation 437; phase 3
Function value 1.2133363e+02; maximum gradient component mag 3.2758e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04615  3.27585e+00 |  2 -0.00067 -3.47511e-03 |  3 -0.00082 -8.16916e-03
  4 -0.01680 -7.58155e-03 |  5 -0.01698 -4.18003e-03 |  6 -0.01724 -1.21397e-02
  7 -0.01754 -1.35853e-02 |  8 -0.01792 -1.75885e-02 |  9 -0.01838 -1.86774e-02
 10 -0.01891 -2.37424e-02 | 11 -0.01963 -5.31253e-02 | 12 -0.01520 -3.15147e-02
 13 -0.01667 -4.15823e-02 | 14 -0.02323 -4.63961e-02 | 15 -0.02824 -1.51251e-02
 16 -0.02552 -4.64864e-02 | 17 -0.02373 -6.70600e-02 | 18 -0.01619 -8.75208e-02
 19 -0.02061 -8.27261e-02 | 20 -0.01247 -9.95660e-02 | 21  0.00271 -1.24041e-01
 22  0.01816 -1.47905e-01 | 23  0.03053 -1.76243e-01 | 24  0.01492 -1.93062e-01
 25 -0.02780 -1.33199e-01 | 26 -0.06797 -1.17023e-01 | 27 -0.09403 -6.86171e-02
 28 -0.10274 -6.34584e-02 | 29 -0.10137 -4.58856e-02 | 30 -0.09150 -4.59097e-02
 31 -0.04227  5.92341e-03 | 32  0.03051  3.40833e-02 | 33 -0.00331  6.77746e-02
 34 -0.03961  1.58715e-01 | 35 -0.06602  1.89675e-01 | 36  0.03562  5.26939e-01
 37 -0.11822  1.50436e-01 | 38  0.07634  6.59876e-01 | 39 -0.19299  9.97155e-02
 40 -0.01276  1.82911e-01 | 41 -0.05580  2.12223e-01 | 42 -0.03092  2.91655e-01
 43  0.00561  2.98907e-01 | 44 -0.02104  1.85362e-01 | 45 -0.03690  2.73607e-01
 46 -0.04538  1.46046e-01 | 47 -0.06195  1.04159e-01 | 48 -1.92128 -1.71578e-01
 49 -0.06256  6.21783e-02 | 50 -0.06154  8.77207e-02 | 51  0.10800 -1.11058e-01
 52 -0.24960 -1.01632e-02 | 53 -0.00004 -4.73676e-02 | 54 -0.12217 -6.97109e-02
 55  0.01113 -1.65439e-01 | 56 -0.03034 -5.87396e-02 | 57 -0.07216  6.70904e-04
 58  0.01315  9.42249e-02 | 59  0.01604  2.98060e-02 | 60  0.00578 -1.33671e-04
 61 -0.05106 -1.31669e-02 | 62 -0.02090 -7.57079e-02 | 63  0.02381 -5.81630e-02
 64 -0.12359 -6.38506e-02 | 65 -0.07234 -2.59958e-02 | 66 -0.02455  1.09518e-02
 67 -0.13517 -2.30086e-02 | 68 -0.07114  3.24919e-02 | 69 -0.03335  6.49085e-02
 70  0.06726  2.59746e-02 | 71 -1.85030  1.39499e-02 | 72 -0.15478  4.34726e-03
 73 -0.10602  4.02188e-03 | 74 -0.03138 -5.86042e-05 | 75 -0.02800  2.18453e-03
 76 -0.02786 -1.34248e-03 | 77 -0.73161 -4.78858e-03 | 78 -0.13309 -2.81424e-02
 79 -5.96660  1.04255e-03 | 80 -0.35270  1.07678e-01 | 81 -0.63682 -1.25945e-03
 82  0.75039  2.58982e-02 | 83  0.99335  2.95957e-03 | 84  0.47810  2.93277e-03
 85  1.85534  7.09917e-02 | 86  0.62527 -4.07712e-04 | 87  7.99499 -9.13312e-04
 88 -0.75643 -7.80561e-03 |
88 variables; iteration 380; function evaluation 457; phase 3
Function value 1.2133355e+02; maximum gradient component mag -4.9012e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.04616 -4.90118e+00 |  2 -0.00067 -3.84819e-03 |  3 -0.00080 -3.95748e-03
  4 -0.01678 -2.79555e-03 |  5 -0.01698 -4.80083e-03 |  6 -0.01722 -6.12041e-03
  7 -0.01751 -6.68540e-03 |  8 -0.01788 -8.49792e-03 |  9 -0.01834 -1.02843e-02
 10 -0.01886 -1.13300e-02 | 11 -0.01946 -1.01935e-02 | 12 -0.01515 -1.86904e-02
 13 -0.01659 -1.92389e-02 | 14 -0.02314 -2.11947e-02 | 15 -0.02817  9.46106e-03
 16 -0.02547 -3.08169e-02 | 17 -0.02360 -3.10909e-02 | 18 -0.01600 -4.10605e-02
 19 -0.02051 -4.78946e-02 | 20 -0.01241 -6.76451e-02 | 21  0.00271 -9.21487e-02
 22  0.01813 -9.50663e-02 | 23  0.03044 -9.58422e-02 | 24  0.01481 -9.94429e-02
 25 -0.02794 -8.40622e-02 | 26 -0.06797 -6.33428e-02 | 27 -0.09409 -6.08169e-02
 28 -0.10274 -5.11649e-02 | 29 -0.10138 -5.91230e-02 | 30 -0.09140 -7.42411e-02
 31 -0.04238 -1.96299e-01 | 32  0.03034 -3.13107e-01 | 33 -0.00301 -3.90301e-02
 34 -0.03974 -1.67256e-02 | 35 -0.06599 -4.81600e-02 | 36  0.03562  1.32177e-02
 37 -0.11820  1.14972e-02 | 38  0.07634 -2.39928e-02 | 39 -0.19307 -4.11973e-02
 40 -0.01276 -9.43523e-02 | 41 -0.05583 -7.59613e-02 | 42 -0.03098 -1.94806e-01
 43  0.00559 -1.64369e-01 | 44 -0.02105 -1.91248e-01 | 45 -0.03694 -1.70280e-01
 46 -0.04540 -1.00520e-01 | 47 -0.06197 -1.35723e-01 | 48 -1.92124  9.38522e-02
 49 -0.06258 -6.61375e-02 | 50 -0.06158  2.20705e-03 | 51  0.10801 -5.60695e-02
 52 -0.24960 -3.13757e-02 | 53 -0.00002 -3.06702e-03 | 54 -0.12213 -3.10710e-02
 55  0.01113 -7.55878e-02 | 56 -0.03029 -3.89802e-03 | 57 -0.07219 -1.38793e-02
 58  0.01316  9.26775e-02 | 59  0.01606  3.99195e-02 | 60  0.00576  3.10286e-02
 61 -0.05101  1.04344e-01 | 62 -0.02087  5.96857e-02 | 63  0.02379  2.89665e-02
 64 -0.12350  3.43485e-02 | 65 -0.07231  7.68465e-02 | 66 -0.02458  5.69935e-02
 67 -0.13509  5.73564e-02 | 68 -0.07116  9.76598e-02 | 69 -0.03335  1.12155e-01
 70  0.06728  3.61181e-02 | 71 -1.85039 -1.70455e-02 | 72 -0.15478 -5.40818e-03
 73 -0.10601  1.89286e-03 | 74 -0.03137  1.99505e-04 | 75 -0.02800 -2.12100e-04
 76 -0.02785  7.25576e-05 | 77 -0.73161 -2.34516e-02 | 78 -0.13309 -7.10786e-02
 79 -5.97437  1.09700e-03 | 80 -0.35278 -1.78642e-01 | 81 -0.63149 -8.79118e-04
 82  0.74929  2.60640e-02 | 83  0.99332  2.45553e-04 | 84  0.47454  2.90006e-03
 85  1.85533 -7.37453e-03 | 86  0.62614  2.04476e-04 | 87  8.01286  4.82336e-04
