
Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 1
Function value 4.5073642e+06; maximum gradient component mag -1.0726e+07
 64 -0.02901  1.14770e+00 | 65 -0.00720  4.59490e-01 | 66 -0.00278  3.65805e-01
 67 -0.03542  1.35228e-01 | 68 -0.06589  7.42335e-01 | 69 -0.08231  4.78976e-01
 70 -0.07193  4.34687e-01 | 71 -0.04685  1.28750e-01 | 72 -0.02169  8.96864e-02
 73 -0.01919  6.21122e-02 | 74 -0.01981 -8.21719e-02 | 75 -0.01995 -8.19211e-02

Initial statistics: 75 variables; iteration 0; function evaluation 0; phase 2
Function value -4.6667152e+01; maximum gradient component mag -9.6226e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.10579 -9.62260e+01 |  2  0.00360  4.39200e-01 |  3 -0.01191  5.30555e-01
  4 -0.01326  1.38305e-01 |  5 -0.01226  3.10994e-01 |  6 -0.01194  3.10830e-01
  7 -0.01080  5.02653e-01 |  8 -0.00870  9.12616e-01 |  9 -0.00810  9.44624e-01
 10 -0.00779  8.86837e-01 | 11 -0.00681  9.70789e-01 | 12 -0.00603  9.81808e-01
 13 -0.00548  8.99413e-01 | 14 -0.00473  8.24126e-01 | 15 -0.00420  6.81007e-01
 16 -0.00200  8.14097e-01 | 17 -0.00066  6.76714e-01 | 18  0.00220  8.55791e-01
 19 -0.00169 -4.47198e-01 | 20 -0.00114 -9.20669e-01 | 21  0.00176 -1.08101e+00
 22  0.00725 -9.47424e-01 | 23  0.01461 -7.55399e-01 | 24  0.02171 -8.60217e-01
 25  0.03340 -4.56641e-01 | 26  0.04076 -7.64672e-01 | 27  0.04857 -7.69215e-01
 28  0.04923 -3.51502e-01 | 29  0.02295 -3.04314e-01 | 30 -0.01520 -2.98418e-01
 31 -0.04626 -5.03532e-01 | 32 -0.05440  9.18900e-01 | 33 -0.05693  1.30605e+00
 34 -0.05528  1.10315e+00 | 35 -0.01475  9.15442e-01 | 36  0.16069  7.38556e-01
 37 -0.03866  6.01605e-01 | 38 -0.02894  1.17714e+00 | 39 -0.01859  8.84319e-01
 40 -0.02303  5.53384e-01 | 41 -0.02546  6.76432e-01 | 42 -0.02536  6.56515e-01
 43 -0.02487  4.77595e-01 | 44 -0.02594  5.67380e-01 | 45 -0.02683  7.40177e-01
 46 -0.01599  6.96484e-01 | 47 -0.00289 -7.58235e-02 | 48 -0.00776  6.57267e-01
 49 -0.02831  4.14085e-01 | 50 -0.04336  6.82599e-01 | 51 -0.04509  1.95496e+00
 52 -0.03612  2.16426e+00 | 53 -0.00892  1.79029e+00 | 54  0.00423  2.03403e+00
 55  0.01268  1.83298e+00 | 56  0.00141  2.17005e+00 | 57 -0.01160  2.25062e+00
 58 -0.01708  1.74255e+00 | 59 -0.01351  2.24616e+00 | 60 -0.01433  1.73694e+00
 61 -0.03368  1.53950e+00 | 62 -0.05027  1.09058e+00 | 63 -0.04730  6.87873e-01
 64 -0.02901  1.13994e+00 | 65 -0.00720  4.60764e-01 | 66 -0.00278  3.62452e-01
 67 -0.03542  1.32716e-01 | 68 -0.06589  7.40151e-01 | 69 -0.08231  4.79907e-01
 70 -0.07193  4.37779e-01 | 71 -0.04685  1.23525e-01 | 72 -0.02169  8.38740e-02
 73 -0.01919  6.62964e-02 | 74 -0.01981 -8.62484e-02 | 75 -0.01995 -8.71379e-02

Intermediate statistics: 75 variables; iteration 20; function evaluation 31; phase 2
Function value -5.0299045e+01; maximum gradient component mag -1.1738e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.20666 -1.17378e+01 |  2  0.00138  1.64556e-01 |  3 -0.01439  1.95465e-01
  4 -0.01478  7.35675e-02 |  5 -0.01441  1.33897e-01 |  6 -0.01425  1.41074e-01
  7 -0.01378  2.20352e-01 |  8 -0.01294  3.87613e-01 |  9 -0.01263  4.15193e-01
 10 -0.01235  4.26532e-01 | 11 -0.01177  4.99464e-01 | 12 -0.01122  5.48808e-01
 13 -0.01073  5.59069e-01 | 14 -0.01016  5.65443e-01 | 15 -0.00968  5.51161e-01
 16 -0.00837  6.19820e-01 | 17 -0.00724  5.50074e-01 | 18 -0.00587  5.04761e-01
 19 -0.00514  2.21194e-01 | 20 -0.00238  2.56258e-01 | 21  0.00156  3.69068e-01
 22  0.00493  1.68828e-01 | 23  0.00683 -5.23390e-01 | 24  0.00939 -1.21804e+00
 25  0.01709 -1.10196e+00 | 26  0.02663 -8.05018e-01 | 27  0.03547 -5.24703e-01
 28  0.03183 -8.41450e-01 | 29  0.00555 -1.79155e+00 | 30 -0.02830 -1.88474e+00
 31 -0.05467 -1.46755e+00 | 32 -0.06253 -6.27772e-02 | 33 -0.06632  6.88400e-02
 34 -0.06019  7.72738e-01 | 35 -0.01094  2.36940e+00 | 36  0.17274  2.46980e+00
 37 -0.03412  9.31239e-02 | 38 -0.03103  3.17128e-01 | 39 -0.02018  7.38901e-01
 40 -0.02141  1.00749e+00 | 41 -0.02432  8.01103e-01 | 42 -0.02598  2.40113e-01
 43 -0.02543  5.10867e-02 | 44 -0.02559  3.03146e-01 | 45 -0.02582  5.32415e-01
 46 -0.01909 -2.27759e-01 | 47 -0.00793 -8.87237e-01 | 48 -0.01525 -1.57905e+00
 49 -0.02869 -1.35724e+00 | 50 -0.03862  2.89243e-02 | 51 -0.03933  1.72170e+00
 52 -0.03151  1.58248e+00 | 53 -0.00287  1.31102e+00 | 54  0.00528 -1.17061e-01
 55  0.00871 -1.18286e+00 | 56 -0.00393 -1.04239e+00 | 57 -0.01323 -2.69681e-01
 58 -0.01507  3.43943e-02 | 59 -0.01399  2.13318e-01 | 60 -0.01714 -2.16040e-01
 61 -0.03879 -9.69516e-01 | 62 -0.04967  2.48250e-01 | 63 -0.04545  4.47772e-01
 64 -0.02742  7.16885e-01 | 65 -0.00152  1.16478e+00 | 66 -0.00042  1.37285e+00
 67 -0.03550  5.51104e-01 | 68 -0.06429  5.03678e-01 | 69 -0.07798  1.21248e-01
 70 -0.06757 -8.76804e-02 | 71 -0.03862  1.28667e+00 | 72 -0.02048 -1.95148e-01
 73 -0.01833 -2.24026e-01 | 74 -0.01851 -2.63652e-01 | 75 -0.01864 -2.67908e-01

 - final statistics:
75 variables; iteration 23; function evaluation 36
Function value -5.0467e+01; maximum gradient component mag -8.8759e+00
Exit code = 1;  converg criter 1.0000e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.22187 -8.87594e+00 |  2  0.00031 -8.46066e-02 |  3 -0.01537 -3.10098e-02
  4 -0.01556 -1.03600e-01 |  5 -0.01518 -3.83177e-02 |  6 -0.01492 -6.25755e-03
  7 -0.01443  7.91806e-02 |  8 -0.01371  2.18580e-01 |  9 -0.01330  2.73524e-01
 10 -0.01290  3.17037e-01 | 11 -0.01231  3.91565e-01 | 12 -0.01174  4.45152e-01
 13 -0.01119  4.70916e-01 | 14 -0.01057  4.84807e-01 | 15 -0.01010  4.69344e-01
 16 -0.00922  4.39834e-01 | 17 -0.00828  3.33736e-01 | 18 -0.00714  2.47098e-01
 19 -0.00625  1.33968e-02 | 20 -0.00501 -2.69911e-01 | 21 -0.00344 -6.32946e-01
 22  0.00043 -6.67563e-01 | 23  0.00829 -1.09328e-01 | 24  0.01592  1.56611e-01
 25  0.01696 -9.14811e-01 | 26  0.02451 -8.74870e-01 | 27  0.04600  1.26068e+00
 28  0.02594 -1.38126e+00 | 29  0.00909 -8.12413e-01 | 30 -0.02933 -1.88827e+00
 31 -0.05413 -1.03531e+00 | 32 -0.06102  8.15801e-01 | 33 -0.06649  3.73531e-01
 34 -0.06482 -7.58611e-01 | 35 -0.01492  8.46487e-01 | 36  0.17181  1.65842e+00
 37 -0.03329  4.10525e-01 | 38 -0.03278 -2.04407e-01 | 39 -0.02218  1.12471e-01
 40 -0.02402  1.73127e-01 | 41 -0.02693 -4.86358e-02 | 42 -0.02829 -5.01716e-01
 43 -0.02715 -4.88299e-01 | 44 -0.02690 -6.98652e-02 | 45 -0.02692  2.91871e-01
 46 -0.01938 -1.08184e-01 | 47 -0.00788 -4.85037e-01 | 48 -0.01362 -7.43157e-01
 49 -0.02726 -7.39800e-01 | 50 -0.03888 -1.62532e-01 | 51 -0.04144  7.48754e-01
 52 -0.03268  9.15802e-01 | 53 -0.00293  1.15107e+00 | 54  0.00647  2.53616e-01
 55  0.01016 -7.02998e-01 | 56 -0.00488 -1.21552e+00 | 57 -0.01515 -8.59572e-01
 58 -0.01593 -3.14419e-01 | 59 -0.01395  2.32037e-01 | 60 -0.01610  2.11972e-01
 61 -0.03834 -6.89424e-01 | 62 -0.04979  2.37170e-01 | 63 -0.04647  1.14733e-02
 64 -0.02825  2.18614e-01 | 65 -0.00112  9.11552e-01 | 66 -0.00053  1.14214e+00
 67 -0.03502  6.46820e-01 | 68 -0.06683 -3.41176e-01 | 69 -0.07576  9.57884e-01
 70 -0.06472  9.32207e-01 | 71 -0.03869  1.25665e+00 | 72 -0.02084 -3.05546e-01
 73 -0.01832 -2.40433e-01 | 74 -0.01848 -2.74593e-01 | 75 -0.01861 -2.78896e-01

Initial statistics: 92 variables; iteration 0; function evaluation 0; phase 3
Function value -5.0467318e+01; maximum gradient component mag -1.2027e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1  0.22187 -8.87594e+00 |  2 -0.02552 -6.40307e+00 |  3  0.00031 -8.46066e-02
  4 -0.01537 -3.10098e-02 |  5 -0.01556 -1.03600e-01 |  6 -0.01518 -3.83177e-02
  7 -0.01492 -6.25755e-03 |  8 -0.01443  7.91806e-02 |  9 -0.01371  2.18580e-01
 10 -0.01330  2.73524e-01 | 11 -0.01290  3.17037e-01 | 12 -0.01231  3.91565e-01
 13 -0.01174  4.45152e-01 | 14 -0.01119  4.70916e-01 | 15 -0.01057  4.84807e-01
 16 -0.01010  4.69344e-01 | 17 -0.00922  4.39834e-01 | 18 -0.00828  3.33736e-01
 19 -0.00714  2.47098e-01 | 20 -0.00625  1.33968e-02 | 21 -0.00501 -2.69911e-01
 22 -0.00344 -6.32946e-01 | 23  0.00043 -6.67563e-01 | 24  0.00829 -1.09328e-01
 25  0.01592  1.56611e-01 | 26  0.01696 -9.14811e-01 | 27  0.02451 -8.74870e-01
 28  0.04600  1.26068e+00 | 29  0.02594 -1.38126e+00 | 30  0.00909 -8.12413e-01
 31 -0.02933 -1.88827e+00 | 32 -0.05413 -1.03531e+00 | 33 -0.06102  8.15801e-01
 34 -0.06649  3.73531e-01 | 35 -0.06482 -7.58611e-01 | 36 -0.01492  8.46487e-01
 37  0.17181  1.65842e+00 | 38 -0.03329  4.10525e-01 | 39 -0.03278 -2.04407e-01
 40 -0.02218  1.12471e-01 | 41 -0.02402  1.73127e-01 | 42 -0.02693 -4.86358e-02
 43 -0.02829 -5.01716e-01 | 44 -0.02715 -4.88299e-01 | 45 -0.02690 -6.98652e-02
 46 -0.02692  2.91871e-01 | 47 -0.01938 -1.08184e-01 | 48 -0.00788 -4.85037e-01
